# Description of the experiment:
#
# - We generate the costs to up to 10.000 tasks for 10 and 100 resources.
# Costs come from a mix of costs function (recursive, linear, nlogn, quadratic).
# For 10 resources, we use (3, 3, 2, 2), while we use 25 of each for
# 100 resources.
# - We use RNG seeds [400..499].
# - We schedule from 1.000 to 10.000 tasks in increments of 100.
# - We run OLAR, Fed-LBAP, FedAvg, Random, and Proportional.
# -- For Random, we generate three different results using three
# starting RNG seeds (13000, 14000, 15000). We increment the starting RNG seed
# each time we change the number of tasks.
# -- For Proportional, we generate three different results using
# three different values for k (1, #tasks/#resources, #tasks)
# - We use no lower or upper limits.
# - Every result is verified and logged to a CSV file.
Scheduler,Tasks,Resources,Makespan
OLAR,5700,10,4482.516418523637
Random-(seed:13000),5800,10,1748946.8392273462
Random-(seed:14000),5800,10,953994.6132933886
Random-(seed:15000),5800,10,3597704.023032231
Proportional-(1),5800,10,1102132.80366793
Proportional-(tasks/res),5800,10,4680.028182437035
Proportional-(tasks),5800,10,4777.162500306275
FedAvg,5800,10,2140985.5050751395
Fed-LBAP,5800,10,4565.779171315059
OLAR,5800,10,4565.779171315059
Random-(seed:13000),5900,10,1172008.6709419251
Random-(seed:14000),5900,10,8483128.670267815
Random-(seed:15000),5900,10,3020508.0126283155
Proportional-(1),5900,10,1139491.4174094263
Proportional-(tasks/res),5900,10,4760.936673554312
Proportional-(tasks),5900,10,4849.782793509442
FedAvg,5900,10,2215385.531009645
Fed-LBAP,5900,10,4643.61936143426
OLAR,5900,10,4643.61936143426
Random-(seed:13000),6000,10,3940161.488852405
Random-(seed:14000),6000,10,1767880.2011716175
Random-(seed:15000),6000,10,1897530.475594987
Proportional-(1),6000,10,1177472.688739374
Proportional-(tasks/res),6000,10,4849.782793509442
Proportional-(tasks),6000,10,4926.356126340285
FedAvg,6000,10,2291056.2867164994
Fed-LBAP,6000,10,4722.618388397163
OLAR,6000,10,4722.618388397163
Random-(seed:13000),6100,10,3004334.2393754553
Random-(seed:14000),6100,10,1708068.0328000227
Random-(seed:15000),6100,10,5060932.524580544
Proportional-(1),6100,10,1216076.6176577718
Proportional-(tasks/res),6100,10,4930.844504900593
Proportional-(tasks),6100,10,5001.221610186335
FedAvg,6100,10,2367997.7721957024
Fed-LBAP,6100,10,4802.753863022921
OLAR,6100,10,4802.753863022921
Random-(seed:13000),6200,10,6733920.750321373
Random-(seed:14000),6200,10,1629919.5944843886
Random-(seed:15000),6200,10,2268703.4207930295
Proportional-(1),6200,10,1255303.204164621
Proportional-(tasks/res),6200,10,5015.798420573734
Proportional-(tasks),6200,10,5061.050022640709
FedAvg,6200,10,2446209.987447253
Fed-LBAP,6200,10,4884.746080105813
OLAR,6200,10,4884.746080105813
Random-(seed:13000),6300,10,2310670.7134990194
Random-(seed:14000),6300,10,5244017.346602117
Random-(seed:15000),6300,10,3636054.1666671094
Proportional-(1),6300,10,1300896.0266072857
Proportional-(tasks/res),6300,10,5092.661487135147
Proportional-(tasks),6300,10,5149.720920504489
FedAvg,6300,10,2525692.9324711533
Fed-LBAP,6300,10,4959.906200398992
OLAR,6300,10,4959.906200398992
Random-(seed:13000),6400,10,4792404.794455457
Random-(seed:14000),6400,10,1272305.207847694
Random-(seed:15000),6400,10,3521613.6860532016
Proportional-(1),6400,10,1341456.8793751008
Proportional-(tasks/res),6400,10,5173.569978252423
Proportional-(tasks),6400,10,5238.797209518976
FedAvg,6400,10,2606446.6072674016
Fed-LBAP,6400,10,5036.221933450781
OLAR,6400,10,5036.221933450781
Random-(seed:13000),6500,10,4467038.042955119
Random-(seed:14000),6500,10,5290296.8440164495
Random-(seed:15000),6500,10,1655765.7571593572
Proportional-(1),6500,10,1382640.3897313664
Proportional-(tasks/res),6500,10,5246.387620257973
Proportional-(tasks),6500,10,5325.236684470543
FedAvg,6500,10,2688471.011835998
