# Description of the experiment:
#
# - We generate the costs to up to 10.000 tasks for 10 and 100 resources.
# All costs follow quadratic functions with RNG seeds [300..399].
# - We schedule from 1.000 to 10.000 tasks in increments of 100.
# - We run OLAR, Fed-LBAP, FedAvg, Random, and Proportional.
# -- For Random, we generate three different results using three
# starting RNG seeds (10000, 11000, 12000). We increment the starting RNG seed
# each time we change the number of tasks.
# -- For Proportional, we generate three different results using
# three different values for k (1, #tasks/#resources, #tasks)
# - We use no lower or upper limits.
# - Every result is verified and logged to a CSV file.
Scheduler,Tasks,Resources,Makespan
Random-(seed:11000),5100,100,67784.53598450935
Random-(seed:12000),5100,100,80798.253644564
Proportional-(1),5100,100,35678.43539933208
Proportional-(tasks/res),5100,100,32201.63025905409
Proportional-(tasks),5100,100,33711.186313420425
FedAvg,5100,100,26029.29512763328
Fed-LBAP,5100,100,11347.917709012183
OLAR,5100,100,11347.917709012183
Random-(seed:10000),5200,100,92540.40726799413
Random-(seed:11000),5200,100,81847.56460141258
Random-(seed:12000),5200,100,77271.83931215852
Proportional-(1),5200,100,37242.126650658494
Proportional-(tasks/res),5200,100,34093.977664932994
Proportional-(tasks),5200,100,35255.31733048101
FedAvg,5200,100,27056.396542889528
Fed-LBAP,5200,100,11778.731103545846
OLAR,5200,100,11778.731103545846
Random-(seed:10000),5300,100,68890.84882587788
Random-(seed:11000),5300,100,90225.78525820938
Random-(seed:12000),5300,100,81263.16271796134
Proportional-(1),5300,100,38036.54844046425
Proportional-(tasks/res),5300,100,34866.04317346328
Proportional-(tasks),5300,100,36834.02331023584
FedAvg,5300,100,28103.37752544314
Fed-LBAP,5300,100,12223.400176234996
OLAR,5300,100,12223.400176234996
Random-(seed:10000),5400,100,106400.72916287485
Random-(seed:11000),5400,100,83235.28934490409
Random-(seed:12000),5400,100,88606.10527708572
Proportional-(1),5400,100,39650.54434836082
Proportional-(tasks/res),5400,100,36436.105412544544
Proportional-(tasks),5400,100,38040.742614320065
FedAvg,5400,100,29170.238075294106
Fed-LBAP,5400,100,12668.83606942027
OLAR,5400,100,12668.83606942027
Random-(seed:10000),5500,100,81304.72790203698
Random-(seed:11000),5500,100,79555.02236874487
Random-(seed:12000),5500,100,88606.10527708572
Proportional-(1),5500,100,41298.07669397083
Proportional-(tasks/res),5500,100,37636.3419111236
Proportional-(tasks),5500,100,39679.95477878983
FedAvg,5500,100,30256.978192442446
Fed-LBAP,5500,100,13133.23699035241
OLAR,5500,100,13133.23699035241
Random-(seed:10000),5600,100,88146.386160083
Random-(seed:11000),5600,100,97908.57001935257
Random-(seed:12000),5600,100,62715.07738571991
Proportional-(1),5600,100,42979.14547729427
Proportional-(tasks/res),5600,100,39679.95477878983
Proportional-(tasks),5600,100,41353.74190595382
FedAvg,5600,100,31363.597876888147
Fed-LBAP,5600,100,13611.235187546197
OLAR,5600,100,13611.235187546197
Random-(seed:10000),5700,100,110286.83839610129
Random-(seed:11000),5700,100,102680.06959880244
Random-(seed:12000),5700,100,107121.93614006226
Proportional-(1),5700,100,44693.75069833114
Proportional-(tasks/res),5700,100,40512.52647203504
Proportional-(tasks),5700,100,42203.60108054617
FedAvg,5700,100,32490.097128631212
Fed-LBAP,5700,100,14100.841714075801
OLAR,5700,100,14100.841714075801
Random-(seed:10000),5800,100,79197.05978805442
Random-(seed:11000),5800,100,96863.16769117725
Random-(seed:12000),5800,100,94085.59518830894
Proportional-(1),5800,100,46441.892357081444
Proportional-(tasks/res),5800,100,42203.60108054617
Proportional-(tasks),5800,100,43929.25065175154
FedAvg,5800,100,33636.47594767164
Fed-LBAP,5800,100,14593.140453397133
OLAR,5800,100,14593.140453397133
Random-(seed:10000),5900,100,103757.91560984036
Random-(seed:11000),5900,100,87867.59173573405
Random-(seed:12000),5900,100,103387.0669075919
Proportional-(1),5900,100,47328.53935059914
Proportional-(tasks/res),5900,100,43929.25065175154
Proportional-(tasks),5900,100,45246.17764942367
FedAvg,5900,100,34802.73433400944
Fed-LBAP,5900,100,15077.088519885741
OLAR,5900,100,15077.088519885741
Random-(seed:10000),6000,100,98694.18528926781
Random-(seed:11000),6000,100,103785.78098553244
Random-(seed:12000),6000,100,112583.72282853257
Proportional-(1),6000,100,49126.985665919594
Proportional-(tasks/res),6000,100,45246.17764942367
Proportional-(tasks),6000,100,47032.33340534397
FedAvg,6000,100,35988.87228764459
Fed-LBAP,6000,100,15595.537957207373
OLAR,6000,100,15595.537957207373
Random-(seed:10000),6100,100,109024.78924360168
Random-(seed:11000),6100,100,102602.16081903693
Random-(seed:12000),6100,100,120295.80271708357
Proportional-(1),6100,100,50958.96841895348
Proportional-(tasks/res),6100,100,47032.33340534397
Proportional-(tasks),6100,100,48394.640041552295
FedAvg,6100,100,37194.88980857711
Fed-LBAP,6100,100,16085.746649438954
OLAR,6100,100,16085.746649438954
Random-(seed:10000),6200,100,127450.37146624437
Random-(seed:11000),6200,100,98727.5208924149
Random-(seed:12000),6200,100,125552.12644477346
Proportional-(1),6200,100,52824.48760970082
Proportional-(tasks/res),6200,100,47938.37689431446
Proportional-(tasks),6200,100,49776.39509427613
FedAvg,6200,100,38420.78689680699
Fed-LBAP,6200,100,16615.692313933567
OLAR,6200,100,16615.692313933567
Random-(seed:10000),6300,100,126934.47829175918
Random-(seed:11000),6300,100,108417.99066977191
Random-(seed:12000),6300,100,119732.27596527655
Proportional-(1),6300,100,54723.543238161576
Proportional-(tasks/res),6300,100,50241.30198218753
Proportional-(tasks),6300,100,51648.98825693205
FedAvg,6300,100,39666.563552334235
Fed-LBAP,6300,100,17144.55685712565
OLAR,6300,100,17144.55685712565
Random-(seed:10000),6400,100,106984.89589406474
Random-(seed:11000),6400,100,158412.92878331337
Random-(seed:12000),6400,100,116441.28418359082
Proportional-(1),6400,100,55685.6472165345
Proportional-(tasks/res),6400,100,51177.59856351548
Proportional-(tasks),6400,100,53076.122948192075
FedAvg,6400,100,40932.21977515884
Fed-LBAP,6400,100,17679.962918708414
OLAR,6400,100,17679.962918708414
Random-(seed:10000),6500,100,122842.21415934154
Random-(seed:11000),6500,100,134140.38709780548
Random-(seed:12000),6500,100,111184.97474966673
Proportional-(1),6500,100,57635.00750156541
Proportional-(tasks/res),6500,100,53076.122948192075
Proportional-(tasks),6500,100,55009.222295562926
FedAvg,6500,100,42217.755565280815
Fed-LBAP,6500,100,18228.693302625084
OLAR,6500,100,18228.693302625084
Random-(seed:10000),6600,100,149722.61472783715
Random-(seed:11000),6600,100,116875.30814190811
Random-(seed:12000),6600,100,112736.67659214618
Proportional-(1),6600,100,59617.90422430975
Proportional-(tasks/res),6600,100,54522.70605596763
Proportional-(tasks),6600,100,56481.73662535916
FedAvg,6600,100,43523.17092270015
Fed-LBAP,6600,100,18775.5173931949
OLAR,6600,100,18775.5173931949
Random-(seed:10000),6700,100,125552.12644477346
Random-(seed:11000),6700,100,115323.64149397597
Random-(seed:12000),6700,100,89558.36507166772
Proportional-(1),6700,100,61634.33738476754
Proportional-(tasks/res),6700,100,56976.89660562802
Proportional-(tasks),6700,100,58475.34215744493
FedAvg,6700,100,44848.465847416854
Fed-LBAP,6700,100,19351.36578515029
OLAR,6700,100,19351.36578515029
Random-(seed:10000),6800,100,118417.42998309484
Random-(seed:11000),6800,100,142952.8067591986
Random-(seed:12000),6800,100,97185.85874229424
Proportional-(1),6800,100,63684.306982938746
Proportional-(tasks/res),6800,100,57973.6993716709
Proportional-(tasks),6800,100,60503.52265222495
FedAvg,6800,100,46193.64033943091
Fed-LBAP,6800,100,19885.346449718647
OLAR,6800,100,19885.346449718647
Random-(seed:10000),6900,100,151612.79491756207
Random-(seed:11000),6900,100,149265.98344228737
Random-(seed:12000),6900,100,120642.21827354084
Proportional-(1),6900,100,64721.867946166894
Proportional-(tasks/res),6900,100,60503.52265222495
Proportional-(tasks),6900,100,62047.347842578056
FedAvg,6900,100,47558.69439874234
Fed-LBAP,6900,100,20475.17659405313
OLAR,6900,100,20475.17659405313
Random-(seed:10000),7000,100,122169.63329772885
Random-(seed:11000),7000,100,148736.82293837136
Random-(seed:12000),7000,100,136459.66038739032
Proportional-(1),7000,100,66822.14220090826
Proportional-(tasks/res),7000,100,61530.578510625295
Proportional-(tasks),7000,100,63610.62144944669
FedAvg,7000,100,48943.62802535113
Fed-LBAP,7000,100,21098.60257637321
OLAR,7000,100,21098.60257637321
Random-(seed:10000),7100,100,137861.5262380524
Random-(seed:11000),7100,100,164435.21137733746
Random-(seed:12000),7100,100,108755.76791074377
Proportional-(1),7100,100,68955.95289336306
Proportional-(tasks/res),7100,100,63087.36931198875
Proportional-(tasks),7100,100,65193.34347283083
FedAvg,7100,100,50348.441219257285
Fed-LBAP,7100,100,21703.113403443407
OLAR,7100,100,21703.113403443407
Random-(seed:10000),7200,100,126556.31429921064
Random-(seed:11000),7200,100,171215.92617091458
Random-(seed:12000),7200,100,153469.19505895532
Proportional-(1),7200,100,71123.3000235313
Proportional-(tasks/res),7200,100,65725.23935096232
Proportional-(tasks),7200,100,67333.89259636714
FedAvg,7200,100,51773.13398046081
Fed-LBAP,7200,100,22273.40403934872
OLAR,7200,100,22273.40403934872
Random-(seed:10000),7300,100,143942.81459299882
Random-(seed:11000),7300,100,155944.40990036112
Random-(seed:12000),7300,100,168354.08123543643
Proportional-(1),7300,100,73324.18359141298
Proportional-(tasks/res),7300,100,66795.51391273047
Proportional-(tasks),7300,100,69509.0166825977
FedAvg,7300,100,53217.706308961686
Fed-LBAP,7300,100,22898.87210735381
OLAR,7300,100,22898.87210735381
Random-(seed:10000),7400,100,131020.36888586666
Random-(seed:11000),7400,100,179064.9918308513
Random-(seed:12000),7400,100,138842.8991440984
Proportional-(1),7400,100,75558.60359700806
Proportional-(tasks/res),7400,100,68961.99425828748
Proportional-(tasks),7400,100,71163.04956653873
FedAvg,7400,100,54682.15820475994
Fed-LBAP,7400,100,23550.24391780597
OLAR,7400,100,23550.24391780597
Random-(seed:10000),7500,100,161024.14374370003
Random-(seed:11000),7500,100,147595.63033841195
Random-(seed:12000),7500,100,142646.31451689586
Proportional-(1),7500,100,76688.38976394817
Proportional-(tasks/res),7500,100,70609.54433672332
Proportional-(tasks),7500,100,73398.6798374842
FedAvg,7500,100,56166.48966785554
Fed-LBAP,7500,100,24146.688757140928
OLAR,7500,100,24146.688757140928
Random-(seed:10000),7600,100,165841.5461116032
Random-(seed:11000),7600,100,176271.6541731898
Random-(seed:12000),7600,100,145282.5711813737
Proportional-(1),7600,100,78973.1144261134
Proportional-(tasks/res),7600,100,73398.6798374842
Proportional-(tasks),7600,100,75098.09235996143
FedAvg,7600,100,57670.70069824851
Fed-LBAP,7600,100,24791.22725144407
OLAR,7600,100,24791.22725144407
Random-(seed:10000),7700,100,189756.57951436372
Random-(seed:11000),7700,100,177899.5211429984
Random-(seed:12000),7700,100,173438.09966355513
Proportional-(1),7700,100,81291.3755259921
Proportional-(tasks/res),7700,100,75098.09235996143
Proportional-(tasks),7700,100,77394.22881562186
FedAvg,7700,100,59194.79129593885
Fed-LBAP,7700,100,25421.386912938833
OLAR,7700,100,25421.386912938833
Random-(seed:10000),7800,100,171731.03322870404
Random-(seed:11000),7800,100,161065.43234135612
Random-(seed:12000),7800,100,155729.51112677445
Proportional-(1),7800,100,83643.17306358423
Proportional-(tasks/res),7800,100,76816.95329895416
Proportional-(tasks),7800,100,79139.02097663525
FedAvg,7800,100,60738.761460926544
Fed-LBAP,7800,100,26072.896859499113
OLAR,7800,100,26072.896859499113
Random-(seed:10000),7900,100,145282.5711813737
Random-(seed:11000),7900,100,187195.17345969725
Random-(seed:12000),7900,100,171281.7252187131
Proportional-(1),7900,100,86028.50703888979
Proportional-(tasks/res),7900,100,78555.2626544624
Proportional-(tasks),7900,100,80903.2615541642
FedAvg,7900,100,62302.611193211604
Fed-LBAP,7900,100,26780.145123553753
OLAR,7900,100,26780.145123553753
Random-(seed:10000),8000,100,150684.11034743662
Random-(seed:11000),8000,100,206654.19327701753
Random-(seed:12000),8000,100,205493.60605107545
Proportional-(1),8000,100,87233.7501906851
Proportional-(tasks/res),8000,100,80313.02042648615
Proportional-(tasks),8000,100,83285.83541656024
FedAvg,8000,100,63886.34049279403
Fed-LBAP,8000,100,27414.557345870915
OLAR,8000,100,27414.557345870915
Random-(seed:10000),8100,100,218747.4553906771
Random-(seed:11000),8100,100,192537.68000603304
Random-(seed:12000),8100,100,184395.43028963092
Proportional-(1),8100,100,89669.3888225608
Proportional-(tasks/res),8100,100,82686.95054820864
Proportional-(tasks),8100,100,85095.45563262535
FedAvg,8100,100,65489.94935967382
Fed-LBAP,8100,100,28102.491475904666
OLAR,8100,100,28102.491475904666
Random-(seed:10000),8200,100,198517.11371705448
Random-(seed:11000),8200,100,229853.50490193596
Random-(seed:12000),8200,100,171016.84100780176
Proportional-(1),8200,100,92138.56389214995
Proportional-(tasks/res),8200,100,85095.45563262535
Proportional-(tasks),8200,100,86924.52426520597
FedAvg,8200,100,67113.43779385097
Fed-LBAP,8200,100,28767.632551873405
OLAR,8200,100,28767.632551873405
Random-(seed:10000),8300,100,209457.7611027067
Random-(seed:11000),8300,100,247538.4060406937
Random-(seed:12000),8300,100,207678.47555905444
Proportional-(1),8300,100,94641.2753994525
Proportional-(tasks/res),8300,100,86924.52426520597
Proportional-(tasks),8300,100,89393.53553433764
FedAvg,8300,100,68756.80579532549
Fed-LBAP,8300,100,29475.818106239258
OLAR,8300,100,29475.818106239258
Random-(seed:10000),8400,100,157542.96920567905
Random-(seed:11000),8400,100,224148.1161975122
Random-(seed:12000),8400,100,192253.44733116293
Proportional-(1),8400,100,97177.52334446853
Proportional-(tasks/res),8400,100,88773.04131430213
Proportional-(tasks),8400,100,91897.12176616352
FedAvg,8400,100,70420.05336409736
Fed-LBAP,8400,100,30227.167793247925
OLAR,8400,100,30227.167793247925
Random-(seed:10000),8500,100,165764.6723216635
Random-(seed:11000),8500,100,189740.47297497923
Random-(seed:12000),8500,100,199992.61382471983
Proportional-(1),8500,100,98458.22348111906
Proportional-(tasks/res),8500,100,91267.98380545447
Proportional-(tasks),8500,100,94435.28296068367
FedAvg,8500,100,72103.1805001666
Fed-LBAP,8500,100,30886.399085291203
OLAR,8500,100,30886.399085291203
Random-(seed:10000),8600,100,237340.0837688241
Random-(seed:11000),8600,100,218747.4553906771
Random-(seed:12000),8600,100,201275.57686895537
Proportional-(1),8600,100,101044.77608270523
Proportional-(tasks/res),8600,100,93161.8804930868
Proportional-(tasks),8600,100,95717.32916895408
FedAvg,8600,100,73806.18720353322
Fed-LBAP,8600,100,31600.62658549028
OLAR,8600,100,31600.62658549028
Random-(seed:10000),8700,100,215288.27766120053
Random-(seed:11000),8700,100,230538.38721543583
Random-(seed:12000),8700,100,190721.3866224074
Proportional-(1),8700,100,103664.86512200482
Proportional-(tasks/res),8700,100,95717.32916895408
Proportional-(tasks),8700,100,98307.35280751558
FedAvg,8700,100,75529.0734741972
Fed-LBAP,8700,100,32311.4268183048
OLAR,8700,100,32311.4268183048
Random-(seed:10000),8800,100,164003.00176764614
Random-(seed:11000),8800,100,193057.2869010985
Random-(seed:12000),8800,100,214603.64894154127
Proportional-(1),8800,100,106318.49059901787
Proportional-(tasks/res),8800,100,97656.60549512261
Proportional-(tasks),8800,100,100931.95140877132
FedAvg,8800,100,77271.83931215852
Fed-LBAP,8800,100,33074.032369171255
OLAR,8800,100,33074.032369171255
Random-(seed:10000),8900,100,277014.802726186
Random-(seed:11000),8900,100,222597.53157833713
Random-(seed:12000),8900,100,219684.08460797524
Proportional-(1),8900,100,109005.65251374431
Proportional-(tasks/res),8900,100,100272.5603557048
Proportional-(tasks),8900,100,102923.09017898125
FedAvg,8900,100,79034.48471741722
Fed-LBAP,8900,100,33795.23216847953
OLAR,8900,100,33795.23216847953
Random-(seed:10000),9000,100,240179.64473596305
Random-(seed:11000),9000,100,266777.1563524356
Random-(seed:12000),9000,100,211112.94743500958
Proportional-(1),9000,100,110361.80963525009
Proportional-(tasks/res),9000,100,102923.09017898125
Proportional-(tasks),9000,100,104933.67736570667
FedAvg,9000,100,80817.00968997327
Fed-LBAP,9000,100,34572.78230287053
OLAR,9000,100,34572.78230287053
Random-(seed:10000),9100,100,223302.55294955056
Random-(seed:11000),9100,100,261937.77628856944
Random-(seed:12000),9100,100,247695.5015032157
Proportional-(1),9100,100,113099.27620654671
Proportional-(tasks/res),9100,100,104933.67736570667
Proportional-(tasks),9100,100,106963.7129689476
FedAvg,9100,100,82619.41422982671
Fed-LBAP,9100,100,35385.36129623153
OLAR,9100,100,35385.36129623153
Random-(seed:10000),9200,100,241741.984200633
Random-(seed:11000),9200,100,216808.08887071142
Random-(seed:12000),9200,100,267230.72229357745
Proportional-(1),9200,100,115870.27921555673
Proportional-(tasks/res),9200,100,106963.7129689476
Proportional-(tasks),9200,100,109700.68019895966
FedAvg,9200,100,84441.6983369775
Fed-LBAP,9200,100,36110.84471695147
OLAR,9200,100,36110.84471695147
Random-(seed:10000),9300,100,245344.74494586597
Random-(seed:11000),9300,100,255048.7338870441
Random-(seed:12000),9300,100,267889.6569093056
Proportional-(1),9300,100,118674.81866228023
Proportional-(tasks/res),9300,100,109013.19698870408
Proportional-(tasks),9300,100,112472.22239166596
FedAvg,9300,100,86283.86201142565
Fed-LBAP,9300,100,36894.84666016273
OLAR,9300,100,36894.84666016273
Random-(seed:10000),9400,100,215199.0357900615
Random-(seed:11000),9400,100,273188.64129915455
Random-(seed:12000),9400,100,257622.55229484822
Proportional-(1),9400,100,121512.89454671714
Proportional-(tasks/res),9400,100,112472.22239166596
Proportional-(tasks),9400,100,114573.56885546377
FedAvg,9400,100,88145.90525317116
Fed-LBAP,9400,100,37667.53316465134
OLAR,9400,100,37667.53316465134
Random-(seed:10000),9500,100,294135.4614496835
Random-(seed:11000),9500,100,271163.1494291639
Random-(seed:12000),9500,100,258809.05550789036
Proportional-(1),9500,100,124384.50686886748
Proportional-(tasks/res),9500,100,114573.56885546377
Proportional-(tasks),9500,100,117405.617232885
FedAvg,9500,100,90027.82806221404
Fed-LBAP,9500,100,38486.662271086905
OLAR,9500,100,38486.662271086905
Random-(seed:10000),9600,100,290333.8817556984
Random-(seed:11000),9600,100,257195.855795331
Random-(seed:12000),9600,100,300498.4504713039
Proportional-(1),9600,100,125832.8891940852
Proportional-(tasks/res),9600,100,117405.617232885
Proportional-(tasks),9600,100,120272.24057300045
FedAvg,9600,100,91929.63043855429
Fed-LBAP,9600,100,39277.47973104413
OLAR,9600,100,39277.47973104413
Random-(seed:10000),9700,100,238303.6670859003
Random-(seed:11000),9700,100,234619.36805220484
Random-(seed:12000),9700,100,304420.4231624689
Proportional-(1),9700,100,128754.80617280572
Proportional-(tasks/res),9700,100,118834.60703260594
Proportional-(tasks),9700,100,121718.51785406853
FedAvg,9700,100,93851.31238219189
Fed-LBAP,9700,100,40102.607371421764
OLAR,9700,100,40102.607371421764
Random-(seed:10000),9800,100,260805.7300239936
Random-(seed:11000),9800,100,370892.04430792667
Random-(seed:12000),9800,100,253792.4280409657
Proportional-(1),9800,100,131710.25958923963
Proportional-(tasks/res),9800,100,121718.51785406853
Proportional-(tasks),9800,100,124637.00363822537
FedAvg,9800,100,95792.87389312686
Fed-LBAP,9800,100,40933.29010019958
OLAR,9800,100,40933.29010019958
Random-(seed:10000),9900,100,278228.5166537668
Random-(seed:11000),9900,100,261913.48208273793
Random-(seed:12000),9900,100,268277.2181642964
Proportional-(1),9900,100,134699.249443387
Proportional-(tasks/res),9900,100,124637.00363822537
Proportional-(tasks),9900,100,126848.5577956111
FedAvg,9900,100,97754.3149713592
Fed-LBAP,9900,100,41743.07223597113
OLAR,9900,100,41743.07223597113
Random-(seed:10000),10000,100,297110.69489304075
Random-(seed:11000),10000,100,326685.23457993066
Random-(seed:12000),10000,100,359461.3217972652
Proportional-(1),10000,100,137721.77573524782
Proportional-(tasks/res),10000,100,126109.21214131413
Proportional-(tasks),10000,100,130577.70009462177
FedAvg,10000,100,99735.63561688889
Fed-LBAP,10000,100,42556.77778361258
OLAR,10000,100,42556.77778361258
